11.949389 -4.666931 -2.392358 1.817462 3.632034 -4.000397 -0.077528 -2.363932 0.170334 0.879787
10.756520 -4.992087 -2.761146 2.301130 3.879021 -4.196259 -0.180587 -2.634178 -0.330395 0.512225
11.193046 -4.415248 -3.369015 2.084943 3.986441 -4.768495 0.540050 -1.898807 0.578006 0.061872
11.256117 -4.491142 -2.562957 1.847651 3.094796 -3.434775 0.070578 -2.438543 0.580033 0.838673
10.704347 -5.299565 -2.656382 2.132159 3.276936 -3.081547 0.253419 -2.216322 0.393691 0.839387
11.211228 -4.263763 -3.373067 2.470939 4.614590 -3.592108 0.266195 -2.737709 0.068208 0.402879
10.461479 -4.788565 -2.864886 3.022221 4.979106 -3.920058 -0.281129 -2.017508 0.358580 0.635979
11.101328 -3.391627 -3.997501 2.325419 5.108082 -4.065872 0.184096 -1.745452 -0.117256 0.475051
11.690669 -3.215998 -3.427469 2.525824 5.467996 -4.254237 0.463151 -2.037889 -0.202356 0.700313
12.211585 -3.393671 -3.445162 2.143323 3.330079 -3.677795 -0.028341 -1.830547 -0.838389 0.675532
12.403618 -4.086123 -2.619143 1.997118 3.777286 -4.226618 0.056855 -2.171202 -0.595146 0.796047
11.670683 -4.408713 -2.820597 2.115479 5.035415 -4.308321 0.079530 -1.925967 0.145232 1.104780
10.449825 -3.447313 0.468478 -0.178191 -0.376745 -5.362890 0.958383 0.557514 -1.683680 -1.395696
10.673053 -3.416381 0.354669 -0.199744 -1.553778 -5.019042 1.009158 -0.253886 -0.998510 -0.920892
10.832064 -3.915669 0.359033 -0.016915 -1.428510 -5.078264 1.455464 0.500956 -1.217648 -0.889338
10.730058 -3.469281 0.286801 -0.508329 -1.540316 -4.265988 0.953423 0.154675 -1.244603 -0.635864
10.120137 -4.126647 0.816473 -0.333870 -0.650199 -4.140414 1.053345 0.113851 -1.266565 -1.140713
10.623792 -3.537290 0.678243 -0.234851 -0.998434 -3.658323 0.825634 0.068712 -1.697326 -0.818388
10.374437 -3.296157 0.959411 -0.363987 -1.360994 -3.955170 1.922996 -0.184736 -1.844035 -1.342389
10.383960 -3.541889 0.850666 0.038346 -0.769757 -3.991959 2.470907 -0.264821 -1.615405 -1.630030
10.356127 -3.875529 0.874173 0.103740 -0.535844 -3.897273 1.260401 -0.065386 -1.840143 -0.843334
10.320231 -4.217643 0.291154 0.212552 -0.860855 -4.273675 2.416821 -0.292573 -1.945313 -1.321603
9.986314 -4.503738 0.932250 0.491616 -1.256116 -3.869814 1.580209 0.046582 -1.860491 -0.140058
9.197023 -4.574469 0.751296 0.795734 -1.343658 -3.910757 1.850025 -0.257522 -2.109653 -0.632460
9.185491 -4.853027 0.720413 0.293365 -0.299785 -3.612540 0.926580 -0.472656 -2.515688 -0.795612
8.876409 -4.484901 0.156055 0.271960 -0.457915 -3.453806 1.785191 0.148358 -2.144083 -1.010511
9.313801 -3.939248 1.355853 0.596042 -0.555856 -2.781545 1.062906 0.306804 -1.917313 -0.525996
9.258297 -3.999097 1.080729 0.625703 -0.652278 -2.934408 0.616556 0.180132 -2.517745 -0.882803
8.232761 -4.064799 0.849927 0.027862 -0.491305 -2.792452 0.411910 0.563642 -2.533396 -0.811039
8.994578 -3.994835 0.636178 0.285234 -0.645744 -3.093128 1.023943 1.017327 -2.140554 -0.477481
9.387790 -3.671913 0.277003 -0.178375 -0.642576 -2.972537 0.930133 0.406758 -2.814813 -0.696524
9.777514 -3.336887 0.312694 0.140233 -1.257514 -2.956943 0.624268 0.563687 -2.199165 -0.072503
9.320748 -3.363500 0.130692 -0.345770 -0.312585 -3.223138 0.968223 -0.008176 -2.224109 -0.772994
8.927884 -3.116130 0.469137 -0.331508 -0.753064 -3.285619 1.026574 0.905475 -2.268059 -0.315737
8.301949 -4.250637 0.086496 -0.349153 -0.457439 -3.588306 0.569773 -0.030087 -2.100003 -0.466533
7.619084 -4.296937 0.162628 0.560526 -0.383236 -3.311596 0.815150 0.046036 -2.184318 -0.050293
9.239225 -4.981341 0.696556 0.419265 -0.292036 -4.041132 1.350147 -0.150877 -1.575780 -0.285634
12.520517 -3.064346 -2.999854 0.756497 2.589977 -3.094424 2.448627 -2.324477 -0.662326 -0.371150
12.674533 -2.768333 -2.031351 0.569922 3.466596 -2.959944 0.882256 -1.561994 -0.732666 0.171349
12.501998 -2.623653 -2.871724 1.416473 3.208725 -3.996061 2.083673 -2.141741 -0.900640 0.331593
12.303563 -3.401764 -2.826155 1.290797 3.385712 -4.132076 1.621667 -2.821258 0.037697 -0.818530
11.817627 -3.776432 -2.519160 1.430269 3.959107 -4.425977 1.147122 -3.205063 0.065362 0.521982
