10.366095 -3.276960 1.578045 -0.189186 1.962042 -0.361123 0.155368 -0.938966 1.301829 -0.184335
9.028277 -2.816574 1.317743 0.417569 1.849389 -0.158690 0.109284 -1.398691 0.799044 -0.588661
9.290113 -2.761760 0.908893 0.176540 2.826045 0.353264 0.914715 -0.964309 0.903959 -0.309489
8.549585 -3.516773 1.011524 0.328528 1.189223 1.087128 1.263202 -0.184534 1.265014 -1.511245
9.300043 -3.806943 0.900729 -0.578862 1.993663 0.500003 0.537657 -0.262483 1.038388 -0.959402
8.938186 -3.920162 1.030964 -0.071376 2.110886 0.189243 0.721573 -0.637388 0.997567 -1.352913
9.553786 -3.925969 1.687771 1.330551 1.851589 0.191620 0.253862 0.111819 1.178270 -0.552052
9.633202 -3.093845 1.798431 0.573378 1.671685 0.259464 -0.091429 -0.262195 1.508505 -0.716121
9.955834 -3.533892 1.744738 0.874659 1.866375 -0.099253 0.248944 -0.502856 0.888221 -0.935338
8.774092 -4.299643 0.676517 1.975459 3.893737 -0.445492 -0.403030 -1.025094 1.061229 -0.073225
9.425291 -3.686395 0.684249 1.878459 2.868541 0.269794 0.230376 -0.499816 0.770221 -0.565017
8.795226 -3.405502 1.603682 2.015818 2.285366 0.057174 -0.008059 -0.340569 0.573995 -0.173962
8.467672 -3.949545 2.045194 1.950590 1.127895 0.350883 0.579464 0.006235 1.272089 -0.708458
8.964235 -3.740793 2.130515 2.147609 1.105833 0.568395 0.458108 -0.458076 1.244253 -0.677319
8.969073 -3.582115 2.169613 1.943676 0.468443 0.615940 1.166140 0.285525 0.934652 -1.028604
8.356253 -3.861944 2.010547 1.727188 1.644701 1.000363 0.948959 0.253774 1.416837 -0.435712
7.654868 -3.038768 1.672482 0.957753 1.877668 1.283141 1.553306 0.251286 1.500675 -0.442422
8.207954 -2.876134 1.689777 0.449178 2.235957 1.453864 1.116771 0.424576 1.321516 -0.128984
8.064804 -3.437496 1.763141 1.258464 1.827426 1.579102 1.349839 -0.060732 0.868375 -0.804303
7.352345 -3.350537 1.887852 1.342606 1.274747 1.651731 0.759304 0.022325 0.763961 -0.742697
7.057247 -3.815376 2.190573 1.854427 1.700644 1.901675 0.579759 -0.466711 1.162187 -0.574857
7.714532 -3.535097 1.790994 2.126296 1.399757 1.298620 0.776146 0.329986 0.567276 -1.028085
7.919868 -2.825554 1.943907 1.658969 2.381732 1.273210 0.749580 -0.076039 0.685410 0.038411
8.047733 -3.023273 1.871746 1.583107 1.310684 1.336763 1.570985 0.220381 0.097143 -0.402185
7.346772 -3.797065 1.864372 1.568789 1.612162 1.808923 0.964719 -0.042039 0.827066 0.403982
7.524058 -4.047231 1.275675 1.535334 2.308405 1.375874 1.034435 -0.021533 1.100989 -0.538234
7.209721 -2.993187 2.155257 1.391887 1.167788 2.096209 0.946565 0.046693 0.512260 -0.991231
7.601956 -2.625559 1.908716 0.623171 0.792405 1.994494 1.205756 -0.453566 0.597121 -0.907035
