5.844146 -3.168767 -0.469301 -0.210259 -1.290746 4.423855 1.045997 3.008315 1.091912 -0.443240
5.712767 -2.795348 -0.791293 -1.066644 -0.470878 4.471823 0.616422 2.388488 0.704876 -0.104338
5.469797 -3.310792 -0.306408 -0.446402 -0.515014 4.633566 1.045009 2.193707 0.681526 -0.528347
4.834560 -3.135102 -0.668371 -0.707715 -0.839694 4.871168 0.841801 2.516980 0.635138 -1.079265
5.880843 -3.745923 -0.042426 -0.621500 -0.164466 4.505815 0.926774 2.386518 0.591505 -0.759351
5.164862 -3.053302 -0.293833 -0.816536 -0.359231 4.932585 0.657048 2.142575 0.616547 -1.203038
4.832803 -2.802184 -0.758929 -0.868609 -0.385219 5.357464 0.986525 2.518261 0.597577 -0.562302
5.309405 -2.855089 -0.355176 -0.952172 -0.272358 4.229471 1.562067 2.399966 0.601636 -1.185142
5.081543 -3.096327 -0.547992 -1.003709 -0.369177 4.409912 1.356360 2.474576 0.004432 -0.986438
5.403113 -2.720563 0.041321 -0.820494 -1.367171 4.532783 1.951429 2.425891 0.690246 -1.259564
6.312033 -3.417125 0.280312 -0.756699 -0.059302 4.008832 0.846228 2.667427 0.741879 -0.795093
5.732024 -2.958764 -0.004842 -0.382635 -1.038407 4.208521 0.717416 2.543905 0.767038 -0.245551
6.341116 -3.881097 -0.058709 -0.504443 -0.562882 3.795325 0.941594 2.361983 0.677956 -0.732872
6.556411 -2.855239 0.420179 -0.872134 -0.501875 3.436667 0.762204 1.723989 0.184132 -1.024729
7.498894 -3.090548 0.396250 -1.003843 -0.782004 3.201455 0.239084 1.244692 -0.782104 -0.688765
7.166317 -3.338644 0.752505 -0.672523 -0.245464 3.423998 -0.085008 2.629723 0.250278 0.275677
8.344754 -2.950868 0.875322 0.383923 0.714356 2.054304 0.972901 1.698373 0.432534 -0.474507
7.498246 -3.177635 0.305439 -0.078338 -0.471278 3.047152 1.098760 1.650159 0.691036 -1.225900
7.451945 -3.329056 0.006646 -0.735616 -0.519960 3.333498 0.935060 2.005646 -0.287252 -0.839657
7.453879 -2.959496 -0.826711 -0.900826 -0.424519 3.202820 1.433402 1.547679 0.298087 -0.948503
7.440168 -3.345218 -0.109540 -0.845628 -0.696372 3.058849 0.578288 1.990874 0.887305 -0.579991
