14.595821 -0.441178 1.847746 0.044879 0.570638 -2.912875 1.027785 0.863255 0.982316 -1.665735
14.139493 -0.555254 1.637557 -0.158244 0.609347 -3.239402 0.105548 1.265717 0.636995 -1.224610
13.823963 -0.278016 1.358791 -0.478146 1.440774 -2.588866 -0.397680 1.026460 0.389121 -1.309066
13.485762 -0.157149 1.243283 -0.386152 1.766400 -2.724942 -0.138338 1.628888 0.185014 -0.959920
13.454003 -0.016670 1.144969 -1.017291 1.826427 -1.928963 -0.674154 1.757444 0.272909 -0.917215
13.163711 0.160502 1.306269 -1.122035 2.247000 -1.618958 -1.156491 0.839746 0.856285 -0.273285
12.404688 -0.174393 1.190263 -0.664789 2.047359 -2.455485 -0.958548 0.620560 0.105887 -0.538904
12.665489 -0.378342 1.161235 -0.417667 1.928239 -1.763366 -0.429211 1.262894 0.650781 -1.085773
12.544229 -0.438823 1.391497 -0.304781 0.635369 -1.948897 -0.534915 1.583248 -0.093215 -0.948572
13.342853 -0.427582 1.604341 -0.245877 1.346339 -2.095796 -0.453935 1.023149 0.287148 -1.788122
13.145277 0.056997 1.217858 -0.925832 0.867197 -2.008387 -0.552735 0.925655 0.851172 -2.013976
13.158422 -0.655579 1.460481 -0.067425 0.929260 -2.827649 -0.435182 1.725625 0.735655 -1.015383
13.339209 -0.872486 1.885124 0.615399 0.530909 -2.523794 -0.366450 1.426590 1.357555 -0.725351
12.287641 -0.566878 1.148747 -0.567729 1.760864 -1.082462 -0.599590 1.534734 0.024896 -1.090409
13.347933 -0.277441 1.634090 -0.055377 0.985381 -2.064911 -0.946442 1.013609 0.636990 -1.080333
13.772959 -0.509067 1.439252 -0.193861 1.039253 -3.051672 -0.093973 1.236097 1.083909 -0.748702
12.277196 -0.242531 1.175554 -0.616612 0.703490 -1.410434 0.168565 2.256359 0.150175 -1.367191
12.368286 -0.821635 1.477901 0.044470 -0.162754 -1.190053 -0.581424 1.132044 0.269441 -0.989592
12.563246 -1.143673 1.347534 -0.771426 0.550935 -2.188616 0.544950 1.137879 0.831905 -1.390576
13.176097 0.107655 1.720886 -0.065107 0.700238 -2.364543 -0.273716 0.881215 0.378162 -1.628782
13.315471 -0.119158 1.734175 -0.389098 0.766465 -2.276160 0.582764 1.495691 0.437302 -1.677682
13.718488 -0.802111 2.157099 -0.341135 0.008006 -3.447067 0.701230 0.712225 0.747575 -1.616515
13.944715 -1.391259 0.909651 -0.252130 0.094150 -3.716590 -0.073537 1.061340 0.440367 -1.222131
13.561042 -1.539904 1.121388 -0.750989 -0.001530 -4.005364 -0.507239 1.062593 0.199412 -0.944276
13.109404 -1.975463 1.076877 -1.484803 0.281288 -3.761294 -0.151048 0.604034 0.839610 -0.630455
12.988150 -2.413977 0.324905 -1.325462 -0.730196 -3.537415 -0.052444 2.061844 0.475531 -1.058405
12.725909 -2.172136 0.938463 -0.683434 -0.406404 -4.216214 0.088548 2.021274 0.127783 -1.216467
14.219374 -2.084295 0.663708 -0.397139 -0.305554 -4.658711 -0.123921 1.795608 0.387702 -0.765920
13.863405 -2.501338 0.625083 -0.693777 0.418574 -4.744108 -0.403263 1.738908 0.472312 -1.255620
14.388911 -2.095719 1.004311 -0.785321 0.581015 -4.473544 -1.016395 1.841201 0.983484 -0.958359
